,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
129,bo,bos,plur,1,default,1.3788842352369102e-06,plural,plural,grandes,s,[MASK] bos [MASK],"[CLS] , [MASK] , bos , [MASK] , [SEP]",single-token,13.494235911018585
130,bo,bo##s,plur,2,artificial,2.38888992498687e-06,singular,singular,grande,s,[MASK] bo##s [MASK],"[CLS] , [MASK] , bo , ##s , [MASK] , [SEP]",single-token,12.944681766451536
131,bo,bo##s,plur,2,artificial,9.964278433471918e-06,plural,plural,grandes,s,[MASK] bo##s [MASK],"[CLS] , [MASK] , bo , ##s , [MASK] , [SEP]",single-token,11.51650401700937
132,vea,vea,sing,1,default,5.720413537346758e-05,singular,singular,grande,s,[MASK] vea [MASK],"[CLS] , [MASK] , vea , [MASK] , [SEP]",single-token,9.76888436545286
133,vea,vea,sing,1,default,5.959215741313528e-06,plural,plural,grandes,s,[MASK] vea [MASK],"[CLS] , [MASK] , vea , [MASK] , [SEP]",single-token,12.030571672573279
134,vea,veas,plur,1,default,0.0001088364006136544,singular,singular,grande,s,[MASK] veas [MASK],"[CLS] , [MASK] , veas , [MASK] , [SEP]",single-token,9.125664715032906
135,vea,veas,plur,1,default,1.5754298146930523e-05,plural,plural,grandes,s,[MASK] veas [MASK],"[CLS] , [MASK] , veas , [MASK] , [SEP]",single-token,11.058397331704766
136,vea,vea##s,plur,2,artificial,1.0591375030344352e-05,singular,singular,grande,s,[MASK] vea##s [MASK],"[CLS] , [MASK] , vea , ##s , [MASK] , [SEP]",single-token,11.455470564443168
137,vea,vea##s,plur,2,artificial,1.7750568076735362e-05,plural,plural,grandes,s,[MASK] vea##s [MASK],"[CLS] , [MASK] , vea , ##s , [MASK] , [SEP]",single-token,10.939093038231858
138,tra,tra,sing,1,default,7.477330200345023e-06,singular,singular,grande,s,[MASK] tra [MASK],"[CLS] , [MASK] , tra , [MASK] , [SEP]",single-token,11.803634754778372
139,tra,tra,sing,1,default,3.783594024753256e-07,plural,plural,grandes,s,[MASK] tra [MASK],"[CLS] , [MASK] , tra , [MASK] , [SEP]",single-token,14.787421292851748
140,tra,tras,plur,1,default,6.035405385773629e-05,singular,singular,grande,s,[MASK] tras [MASK],"[CLS] , [MASK] , tras , [MASK] , [SEP]",single-token,9.715282440220426
141,tra,tras,plur,1,default,7.744345930404961e-05,plural,plural,grandes,s,[MASK] tras [MASK],"[CLS] , [MASK] , tras , [MASK] , [SEP]",single-token,9.465962445228557
142,tra,tra##s,plur,2,artificial,1.509326239101938e-06,singular,singular,grande,s,[MASK] tra##s [MASK],"[CLS] , [MASK] , tra , ##s , [MASK] , [SEP]",single-token,13.403847205984198
143,tra,tra##s,plur,2,artificial,1.4024423080627457e-06,plural,plural,grandes,s,[MASK] tra##s [MASK],"[CLS] , [MASK] , tra , ##s , [MASK] , [SEP]",single-token,13.477295335466756
144,cla,cla,sing,1,default,3.067062789341435e-05,singular,singular,grande,s,[MASK] cla [MASK],"[CLS] , [MASK] , cla , [MASK] , [SEP]",single-token,10.392205107487701
145,cla,cla,sing,1,default,2.049234581136261e-06,plural,plural,grandes,s,[MASK] cla [MASK],"[CLS] , [MASK] , cla , [MASK] , [SEP]",single-token,13.098044209591261
146,cla,clas,plur,1,default,2.9716659355472075e-06,singular,singular,grande,s,[MASK] clas [MASK],"[CLS] , [MASK] , clas , [MASK] , [SEP]",single-token,12.726387841347414
147,cla,clas,plur,1,default,1.7437613450965728e-06,plural,plural,grandes,s,[MASK] clas [MASK],"[CLS] , [MASK] , clas , [MASK] , [SEP]",single-token,13.259466085249327
148,cla,cla##s,plur,2,artificial,4.774104127136525e-06,singular,singular,grande,s,[MASK] cla##s [MASK],"[CLS] , [MASK] , cla , ##s , [MASK] , [SEP]",single-token,12.252304218987526
149,cla,cla##s,plur,2,artificial,5.2571944252122194e-05,plural,plural,grandes,s,[MASK] cla##s [MASK],"[CLS] , [MASK] , cla , ##s , [MASK] , [SEP]",single-token,9.853327959755138
150,po,po,sing,1,default,2.342395646337536e-06,singular,singular,grande,s,[MASK] po [MASK],"[CLS] , [MASK] , po , [MASK] , [SEP]",single-token,12.96433637181437
151,po,po,sing,1,default,2.3400029647291376e-07,plural,plural,grandes,s,[MASK] po [MASK],"[CLS] , [MASK] , po , [MASK] , [SEP]",single-token,15.267943454611249
152,po,pos,plur,1,default,1.2177419193903916e-05,singular,singular,grande,s,[MASK] pos [MASK],"[CLS] , [MASK] , pos , [MASK] , [SEP]",single-token,11.315927206976179
153,po,pos,plur,1,default,3.466412863417645e-06,plural,plural,grandes,s,[MASK] pos [MASK],"[CLS] , [MASK] , pos , [MASK] , [SEP]",single-token,12.5723902556409
154,po,po##s,plur,2,artificial,8.473090247207438e-07,singular,singular,grande,s,[MASK] po##s [MASK],"[CLS] , [MASK] , po , ##s , [MASK] , [SEP]",single-token,13.981200362647124
155,po,po##s,plur,2,artificial,2.9976054065627977e-05,plural,plural,grandes,s,[MASK] po##s [MASK],"[CLS] , [MASK] , po , ##s , [MASK] , [SEP]",single-token,10.415111692844011
156,sa,sa,sing,1,default,5.449168384075165e-05,singular,singular,grande,s,[MASK] sa [MASK],"[CLS] , [MASK] , sa , [MASK] , [SEP]",single-token,9.817462458016077
157,sa,sa,sing,1,default,1.791873501133523e-06,plural,plural,grandes,s,[MASK] sa [MASK],"[CLS] , [MASK] , sa , [MASK] , [SEP]",single-token,13.2322488367885
158,sa,sas,plur,1,default,5.40720691333263e-07,singular,singular,grande,s,[MASK] sas [MASK],"[CLS] , [MASK] , sas , [MASK] , [SEP]",single-token,14.43036297361307
159,sa,sas,plur,1,default,6.575702172995079e-06,plural,plural,grandes,s,[MASK] sas [MASK],"[CLS] , [MASK] , sas , [MASK] , [SEP]",single-token,11.932129191230684
160,sa,sa##s,plur,2,artificial,1.5942277968861163e-05,singular,singular,grande,s,[MASK] sa##s [MASK],"[CLS] , [MASK] , sa , ##s , [MASK] , [SEP]",single-token,11.046535985850287
161,sa,sa##s,plur,2,artificial,2.1506104530999437e-05,plural,plural,grandes,s,[MASK] sa##s [MASK],"[CLS] , [MASK] , sa , ##s , [MASK] , [SEP]",single-token,10.747173731457234
162,bra,bra,sing,1,default,4.067450208822265e-05,singular,singular,grande,s,[MASK] bra [MASK],"[CLS] , [MASK] , bra , [MASK] , [SEP]",single-token,10.109909146157879
163,bra,bra,sing,1,default,9.827419944485882e-07,plural,plural,grandes,s,[MASK] bra [MASK],"[CLS] , [MASK] , bra , [MASK] , [SEP]",single-token,13.83291921874876
164,bra,bras,plur,1,default,1.912623247335432e-06,singular,singular,grande,s,[MASK] bras [MASK],"[CLS] , [MASK] , bras , [MASK] , [SEP]",single-token,13.167034830270879
165,bra,bras,plur,1,default,9.247973139281385e-06,plural,plural,grandes,s,[MASK] bras [MASK],"[CLS] , [MASK] , bras , [MASK] , [SEP]",single-token,11.59110615052794
166,bra,bra##s,plur,2,artificial,5.294533821142977e-06,singular,singular,grande,s,[MASK] bra##s [MASK],"[CLS] , [MASK] , bra , ##s , [MASK] , [SEP]",single-token,12.148835624119542
167,bra,bra##s,plur,2,artificial,2.7600615794654004e-05,plural,plural,grandes,s,[MASK] bra##s [MASK],"[CLS] , [MASK] , bra , ##s , [MASK] , [SEP]",single-token,10.497672474089558
168,cao,cao,sing,2,default,6.846226460766047e-05,singular,singular,grande,s,[MASK] cao [MASK],"[CLS] , [MASK] , ca , ##o , [MASK] , [SEP]",single-token,9.589227846127127
169,cao,cao,sing,2,default,3.270425395385246e-06,plural,plural,grandes,s,[MASK] cao [MASK],"[CLS] , [MASK] , ca , ##o , [MASK] , [SEP]",single-token,12.630590491184247
170,cao,caos,plur,1,default,4.6227934944909066e-05,singular,singular,grande,s,[MASK] caos [MASK],"[CLS] , [MASK] , caos , [MASK] , [SEP]",single-token,9.981926290118032
171,cao,caos,plur,1,default,1.0448648026795126e-06,plural,plural,grandes,s,[MASK] caos [MASK],"[CLS] , [MASK] , caos , [MASK] , [SEP]",single-token,13.771623056343525
172,cao,cao##s,plur,3,artificial,8.204454388760496e-06,singular,singular,grande,s,[MASK] cao##s [MASK],"[CLS] , [MASK] , ca , ##o , ##s , [MASK] , [SEP]",single-token,11.710833333042107
173,cao,cao##s,plur,3,artificial,1.903552947624121e-05,plural,plural,grandes,s,[MASK] cao##s [MASK],"[CLS] , [MASK] , ca , ##o , ##s , [MASK] , [SEP]",single-token,10.869203352585952
174,fra,fra,sing,1,default,1.1709848877217155e-05,singular,singular,grande,s,[MASK] fra [MASK],"[CLS] , [MASK] , fra , [MASK] , [SEP]",single-token,11.355080285884794
175,fra,fra,sing,1,default,1.2611623105840408e-06,plural,plural,grandes,s,[MASK] fra [MASK],"[CLS] , [MASK] , fra , [MASK] , [SEP]",single-token,13.583476793496185
176,fra,fras,plur,1,default,6.261507678573253e-06,singular,singular,grande,s,[MASK] fras [MASK],"[CLS] , [MASK] , fras , [MASK] , [SEP]",single-token,11.981089558627776
177,fra,fras,plur,1,default,4.728162821265869e-07,plural,plural,grandes,s,[MASK] fras [MASK],"[CLS] , [MASK] , fras , [MASK] , [SEP]",single-token,14.5645589337855
178,fra,fra##s,plur,2,artificial,3.936138909921283e-06,singular,singular,grande,s,[MASK] fra##s [MASK],"[CLS] , [MASK] , fra , ##s , [MASK] , [SEP]",single-token,12.445310287242224
179,fra,fra##s,plur,2,artificial,1.4542461030941922e-05,plural,plural,grandes,s,[MASK] fra##s [MASK],"[CLS] , [MASK] , fra , ##s , [MASK] , [SEP]",single-token,11.138437840832134
180,vo,vo,sing,1,default,1.3028065950493328e-05,singular,singular,grande,s,[MASK] vo [MASK],"[CLS] , [MASK] , vo , [MASK] , [SEP]",single-token,11.248404608351454
181,vo,vo,sing,1,default,4.1600529243623896e-07,plural,plural,grandes,s,[MASK] vo [MASK],"[CLS] , [MASK] , vo , [MASK] , [SEP]",single-token,14.692567854563578
182,vo,vos,plur,1,default,4.315255500841886e-05,singular,singular,grande,s,[MASK] vos [MASK],"[CLS] , [MASK] , vos , [MASK] , [SEP]",single-token,10.050768929941722
183,vo,vos,plur,1,default,3.1383092391479295e-06,plural,plural,grandes,s,[MASK] vos [MASK],"[CLS] , [MASK] , vos , [MASK] , [SEP]",single-token,12.671826361935237
184,vo,vo##s,plur,2,artificial,2.3157235773396678e-05,singular,singular,grande,s,[MASK] vo##s [MASK],"[CLS] , [MASK] , vo , ##s , [MASK] , [SEP]",single-token,10.673203265862954
185,vo,vo##s,plur,2,artificial,1.8301139789400622e-05,plural,plural,grandes,s,[MASK] vo##s [MASK],"[CLS] , [MASK] , vo , ##s , [MASK] , [SEP]",single-token,10.908547216482635
186,dio,dio,sing,1,default,0.00016200372192543,singular,singular,grande,s,[MASK] dio [MASK],"[CLS] , [MASK] , dio , [MASK] , [SEP]",single-token,8.727891248147474
187,dio,dio,sing,1,default,0.00026283139595761895,plural,plural,grandes,s,[MASK] dio [MASK],"[CLS] , [MASK] , dio , [MASK] , [SEP]",single-token,8.243997811375218
188,dio,dios,plur,1,default,0.00037667990545742214,singular,singular,grande,s,[MASK] dios [MASK],"[CLS] , [MASK] , dios , [MASK] , [SEP]",single-token,7.884114788311553
189,dio,dios,plur,1,default,2.967498176076333e-06,plural,plural,grandes,s,[MASK] dios [MASK],"[CLS] , [MASK] , dios , [MASK] , [SEP]",single-token,12.727791325095858
190,dio,dio##s,plur,2,artificial,8.185765182133764e-06,singular,singular,grande,s,[MASK] dio##s [MASK],"[CLS] , [MASK] , dio , ##s , [MASK] , [SEP]",single-token,11.713113865605548
191,dio,dio##s,plur,2,artificial,0.0002288205869263038,plural,plural,grandes,s,[MASK] dio##s [MASK],"[CLS] , [MASK] , dio , ##s , [MASK] , [SEP]",single-token,8.382572324681638
192,mo,mo,sing,1,default,0.00012388912728056312,singular,singular,grande,s,[MASK] mo [MASK],"[CLS] , [MASK] , mo , [MASK] , [SEP]",single-token,8.996123527170397
193,mo,mo,sing,1,default,2.299457264598459e-06,plural,plural,grandes,s,[MASK] mo [MASK],"[CLS] , [MASK] , mo , [MASK] , [SEP]",single-token,12.982837434788637
194,mo,mos,plur,1,default,1.5814861399121583e-05,singular,singular,grande,s,[MASK] mos [MASK],"[CLS] , [MASK] , mos , [MASK] , [SEP]",single-token,11.054560465132413
195,mo,mos,plur,1,default,3.602744254749268e-05,plural,plural,grandes,s,[MASK] mos [MASK],"[CLS] , [MASK] , mos , [MASK] , [SEP]",single-token,10.231229616919984
196,mo,mo##s,plur,2,artificial,1.190278726426186e-05,singular,singular,grande,s,[MASK] mo##s [MASK],"[CLS] , [MASK] , mo , ##s , [MASK] , [SEP]",single-token,11.338737961385371
197,mo,mo##s,plur,2,artificial,5.4256055591395125e-05,plural,plural,grandes,s,[MASK] mo##s [MASK],"[CLS] , [MASK] , mo , ##s , [MASK] , [SEP]",single-token,9.82179594796866
198,dia,dia,sing,1,default,1.3703489457839169e-05,singular,singular,grande,s,[MASK] dia [MASK],"[CLS] , [MASK] , dia , [MASK] , [SEP]",single-token,11.19786005261023
199,dia,dia,sing,1,default,3.4606978260853793e-07,plural,plural,grandes,s,[MASK] dia [MASK],"[CLS] , [MASK] , dia , [MASK] , [SEP]",single-token,14.876625398384434
200,dia,dias,plur,1,default,1.4070701581658795e-06,singular,singular,grande,s,[MASK] dias [MASK],"[CLS] , [MASK] , dias , [MASK] , [SEP]",single-token,13.47400091741783
201,dia,dias,plur,1,default,2.1912808733759448e-05,plural,plural,grandes,s,[MASK] dias [MASK],"[CLS] , [MASK] , dias , [MASK] , [SEP]",single-token,10.728439218426127
202,dia,dia##s,plur,2,artificial,1.0473564771018573e-06,singular,singular,grande,s,[MASK] dia##s [MASK],"[CLS] , [MASK] , dia , ##s , [MASK] , [SEP]",single-token,13.769241209237387
203,dia,dia##s,plur,2,artificial,4.378331868792884e-05,plural,plural,grandes,s,[MASK] dia##s [MASK],"[CLS] , [MASK] , dia , ##s , [MASK] , [SEP]",single-token,10.03625766499814
204,na,na,sing,1,default,7.63063071644865e-05,singular,singular,grande,s,[MASK] na [MASK],"[CLS] , [MASK] , na , [MASK] , [SEP]",single-token,9.48075496038399
205,na,na,sing,1,default,2.8569706955750007e-06,plural,plural,grandes,s,[MASK] na [MASK],"[CLS] , [MASK] , na , [MASK] , [SEP]",single-token,12.765748691829845
206,na,nas,plur,1,default,2.419129714326118e-06,singular,singular,grande,s,[MASK] nas [MASK],"[CLS] , [MASK] , nas , [MASK] , [SEP]",single-token,12.932102704654532
207,na,nas,plur,1,default,4.0159153286367655e-05,plural,plural,grandes,s,[MASK] nas [MASK],"[CLS] , [MASK] , nas , [MASK] , [SEP]",single-token,10.122660166309842
208,na,na##s,plur,2,artificial,1.1730097867257427e-05,singular,singular,grande,s,[MASK] na##s [MASK],"[CLS] , [MASK] , na , ##s , [MASK] , [SEP]",single-token,11.353352552003992
209,na,na##s,plur,2,artificial,3.98053671233356e-05,plural,plural,grandes,s,[MASK] na##s [MASK],"[CLS] , [MASK] , na , ##s , [MASK] , [SEP]",single-token,10.131508802420527
210,fo,fo,sing,1,default,1.5322875697165728e-05,singular,singular,grande,s,[MASK] fo [MASK],"[CLS] , [MASK] , fo , [MASK] , [SEP]",single-token,11.086163702574622
211,fo,fo,sing,1,default,2.274418648084975e-06,plural,plural,grandes,s,[MASK] fo [MASK],"[CLS] , [MASK] , fo , [MASK] , [SEP]",single-token,12.993786077520399
212,fo,fos,plur,1,default,2.685524850676302e-05,singular,singular,grande,s,[MASK] fos [MASK],"[CLS] , [MASK] , fos , [MASK] , [SEP]",single-token,10.525049280999955
213,fo,fos,plur,1,default,3.1098488761927e-07,plural,plural,grandes,s,[MASK] fos [MASK],"[CLS] , [MASK] , fos , [MASK] , [SEP]",single-token,14.983521518811932
214,fo,fo##s,plur,2,artificial,2.0621078874683008e-05,singular,singular,grande,s,[MASK] fo##s [MASK],"[CLS] , [MASK] , fo , ##s , [MASK] , [SEP]",single-token,10.789196758984593
215,fo,fo##s,plur,2,artificial,3.789062247960828e-05,plural,plural,grandes,s,[MASK] fo##s [MASK],"[CLS] , [MASK] , fo , ##s , [MASK] , [SEP]",single-token,10.18080690446992
216,ra,ra,sing,1,default,0.00010459578334121034,singular,singular,grande,s,[MASK] ra [MASK],"[CLS] , [MASK] , ra , [MASK] , [SEP]",single-token,9.165407319371534
217,ra,ra,sing,1,default,1.9028252609132323e-06,plural,plural,grandes,s,[MASK] ra [MASK],"[CLS] , [MASK] , ra , [MASK] , [SEP]",single-token,13.172170796823035
218,ra,ras,plur,1,default,4.263704340701224e-06,singular,singular,grande,s,[MASK] ras [MASK],"[CLS] , [MASK] , ras , [MASK] , [SEP]",single-token,12.365372211989458
219,ra,ras,plur,1,default,2.7481919460115023e-05,plural,plural,grandes,s,[MASK] ras [MASK],"[CLS] , [MASK] , ras , [MASK] , [SEP]",single-token,10.501982243700313
220,ra,ra##s,plur,2,artificial,1.6259438780252822e-05,singular,singular,grande,s,[MASK] ra##s [MASK],"[CLS] , [MASK] , ra , ##s , [MASK] , [SEP]",single-token,11.026836969799882
221,ra,ra##s,plur,2,artificial,5.780309948022477e-05,plural,plural,grandes,s,[MASK] ra##s [MASK],"[CLS] , [MASK] , ra , ##s , [MASK] , [SEP]",single-token,9.758468159498328
222,do,do,sing,1,default,3.371382626937702e-05,singular,singular,grande,s,[MASK] do [MASK],"[CLS] , [MASK] , do , [MASK] , [SEP]",single-token,10.297602529690058
223,do,do,sing,1,default,3.2721077332098503e-06,plural,plural,grandes,s,[MASK] do [MASK],"[CLS] , [MASK] , do , [MASK] , [SEP]",single-token,12.630076213968184
224,do,dos,plur,1,default,6.283284164965153e-06,singular,singular,grande,s,[MASK] dos [MASK],"[CLS] , [MASK] , dos , [MASK] , [SEP]",single-token,11.977617757973466
225,do,dos,plur,1,default,0.00044559958041645586,plural,plural,grandes,s,[MASK] dos [MASK],"[CLS] , [MASK] , dos , [MASK] , [SEP]",single-token,7.716089810966419
226,do,do##s,plur,2,artificial,9.334380592918023e-06,singular,singular,grande,s,[MASK] do##s [MASK],"[CLS] , [MASK] , do , ##s , [MASK] , [SEP]",single-token,11.58180613636777
227,do,do##s,plur,2,artificial,8.187956836991361e-07,plural,plural,grandes,s,[MASK] do##s [MASK],"[CLS] , [MASK] , do , ##s , [MASK] , [SEP]",single-token,14.015431254669096
228,bla,bla,sing,1,default,5.710830919269938e-06,singular,singular,grande,s,[MASK] bla [MASK],"[CLS] , [MASK] , bla , [MASK] , [SEP]",single-token,12.073146024871116
229,bla,bla,sing,1,default,4.7562195959471865e-07,plural,plural,grandes,s,[MASK] bla [MASK],"[CLS] , [MASK] , bla , [MASK] , [SEP]",single-token,14.558642500793008
230,bla,blas,plur,1,default,1.7152311784229823e-06,singular,singular,grande,s,[MASK] blas [MASK],"[CLS] , [MASK] , blas , [MASK] , [SEP]",single-token,13.275962688516518
231,bla,blas,plur,1,default,4.5938222115182725e-08,plural,plural,grandes,s,[MASK] blas [MASK],"[CLS] , [MASK] , blas , [MASK] , [SEP]",single-token,16.895968340582723
232,bla,bla##s,plur,2,artificial,3.151298869852326e-06,singular,singular,grande,s,[MASK] bla##s [MASK],"[CLS] , [MASK] , bla , ##s , [MASK] , [SEP]",single-token,12.6676958504797
233,bla,bla##s,plur,2,artificial,1.6778940334916115e-05,plural,plural,grandes,s,[MASK] bla##s [MASK],"[CLS] , [MASK] , bla , ##s , [MASK] , [SEP]",single-token,10.995386009401047
234,lo,lo,sing,1,default,0.00010060422937385738,singular,singular,grande,s,[MASK] lo [MASK],"[CLS] , [MASK] , lo , [MASK] , [SEP]",single-token,9.204316259692717
235,lo,lo,sing,1,default,2.0245563518983545e-06,plural,plural,grandes,s,[MASK] lo [MASK],"[CLS] , [MASK] , lo , [MASK] , [SEP]",single-token,13.110159966890796
236,lo,los,plur,1,default,2.4904431938921334e-06,singular,singular,grande,s,[MASK] los [MASK],"[CLS] , [MASK] , los , [MASK] , [SEP]",single-token,12.903049873811
237,lo,los,plur,1,default,0.00024220318300649524,plural,plural,grandes,s,[MASK] los [MASK],"[CLS] , [MASK] , los , [MASK] , [SEP]",single-token,8.325733584873442
238,lo,lo##s,plur,2,artificial,8.162092854036018e-06,singular,singular,grande,s,[MASK] lo##s [MASK],"[CLS] , [MASK] , lo , ##s , [MASK] , [SEP]",single-token,11.71600994466262
239,lo,lo##s,plur,2,artificial,0.00013186814612708986,plural,plural,grandes,s,[MASK] lo##s [MASK],"[CLS] , [MASK] , lo , ##s , [MASK] , [SEP]",single-token,8.933708027580561
240,la,la,sing,1,default,4.629907925846055e-05,singular,singular,grande,s,[MASK] la [MASK],"[CLS] , [MASK] , la , [MASK] , [SEP]",single-token,9.980388483496162
241,la,la,sing,1,default,1.1281667866569478e-06,plural,plural,grandes,s,[MASK] la [MASK],"[CLS] , [MASK] , la , [MASK] , [SEP]",single-token,13.694916555307216
242,la,las,plur,1,default,3.3536866794747766e-06,singular,singular,grande,s,[MASK] las [MASK],"[CLS] , [MASK] , las , [MASK] , [SEP]",single-token,12.605450315899233
243,la,las,plur,1,default,0.00020481212413869798,plural,plural,grandes,s,[MASK] las [MASK],"[CLS] , [MASK] , las , [MASK] , [SEP]",single-token,8.49341746665518
244,la,la##s,plur,2,artificial,8.899212843971327e-06,singular,singular,grande,s,[MASK] la##s [MASK],"[CLS] , [MASK] , la , ##s , [MASK] , [SEP]",single-token,11.62954772963523
245,la,la##s,plur,2,artificial,0.000135696871438995,plural,plural,grandes,s,[MASK] la##s [MASK],"[CLS] , [MASK] , la , ##s , [MASK] , [SEP]",single-token,8.905087046370834
246,ma,ma,sing,1,default,2.374149698880501e-05,singular,singular,grande,s,[MASK] ma [MASK],"[CLS] , [MASK] , ma , [MASK] , [SEP]",single-token,10.648286113112631
247,ma,ma,sing,1,default,1.9221106413169764e-06,plural,plural,grandes,s,[MASK] ma [MASK],"[CLS] , [MASK] , ma , [MASK] , [SEP]",single-token,13.162086683351385
248,ma,mas,plur,1,default,0.0034085356164723635,singular,singular,grande,s,[MASK] mas [MASK],"[CLS] , [MASK] , mas , [MASK] , [SEP]",single-token,5.681472517906254
249,ma,mas,plur,1,default,0.00019753286323975772,plural,plural,grandes,s,[MASK] mas [MASK],"[CLS] , [MASK] , mas , [MASK] , [SEP]",single-token,8.529605591314729
250,ma,ma##s,plur,2,artificial,6.781845968362177e-06,singular,singular,grande,s,[MASK] ma##s [MASK],"[CLS] , [MASK] , ma , ##s , [MASK] , [SEP]",single-token,11.901261226349742
251,ma,ma##s,plur,2,artificial,5.248992692941101e-06,plural,plural,grandes,s,[MASK] ma##s [MASK],"[CLS] , [MASK] , ma , ##s , [MASK] , [SEP]",single-token,12.157474367780981
252,da,da,sing,1,default,4.715175600722432e-05,singular,singular,grande,s,[MASK] da [MASK],"[CLS] , [MASK] , da , [MASK] , [SEP]",single-token,9.962139306583097
253,da,da,sing,1,default,3.8380636397050694e-05,plural,plural,grandes,s,[MASK] da [MASK],"[CLS] , [MASK] , da , [MASK] , [SEP]",single-token,10.167957486046145
254,da,das,plur,1,default,3.844063030555844e-06,singular,singular,grande,s,[MASK] das [MASK],"[CLS] , [MASK] , das , [MASK] , [SEP]",single-token,12.468980669863749
255,da,das,plur,1,default,2.4979262889246456e-05,plural,plural,grandes,s,[MASK] das [MASK],"[CLS] , [MASK] , das , [MASK] , [SEP]",single-token,10.597464561738784
256,da,da##s,plur,2,artificial,1.17606577987317e-05,singular,singular,grande,s,[MASK] da##s [MASK],"[CLS] , [MASK] , da , ##s , [MASK] , [SEP]",single-token,11.35075068179181
257,da,da##s,plur,2,artificial,7.948750862851739e-05,plural,plural,grandes,s,[MASK] da##s [MASK],"[CLS] , [MASK] , da , ##s , [MASK] , [SEP]",single-token,9.439910672818876
